Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,,Sales,Quantity,Discount,Profit,Inventory
3235,CA-2016-138933,4/24/2016,4/27/2016,First Class,JL-15130,Jack Lebron,Consumer,United States,Riverside,California,92503,West,OFF-BI-10003355,Office Supplies,Binders,,3.984,1,0.2,1.3944,15.936
3236,CA-2016-140746,1/15/2016,1/15/2016,Same Day,RC-19825,Roy Collins,Consumer,United States,Fairfield,Connecticut,6824,East,FUR-TA-10002903,Furniture,Tables,,181.797,1,0.3,-15.5826,908.985
3237,CA-2016-146836,5/2/2016,5/2/2016,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001580,Office Supplies,Storage,,44.94,3,0,12.5832,44.94
3238,CA-2016-146836,5/2/2016,5/2/2016,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000315,Office Supplies,Binders,,45.576,3,0.2,15.9516,45.576
3239,US-2016-127971,11/20/2016,11/27/2016,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,FUR-CH-10003774,Furniture,Chairs,,318.43,5,0.3,-77.333,636.86
3240,US-2016-127971,11/20/2016,11/27/2016,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10003095,Technology,Phones,,122.92,7,0.2,46.095,491.68
3241,US-2016-127971,11/20/2016,11/27/2016,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,FUR-FU-10000023,Furniture,Furnishings,,7.068,3,0.6,-2.8272,21.204
3242,US-2016-140809,2/1/2016,2/3/2016,First Class,CK-12760,Cyma Kinney,Corporate,United States,Arlington,Virginia,22204,South,OFF-ST-10002214,Office Supplies,Storage,,56.45,5,0,14.677,56.45
3243,CA-2017-114524,3/31/2017,4/5/2017,Second Class,EG-13900,Emily Grady,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002799,Office Supplies,Binders,,13.468,13,0.8,-22.8956,13.468
3244,CA-2017-113355,12/1/2017,12/5/2017,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,TEC-PH-10004912,Technology,Phones,,219.8,5,0.2,24.7275,439.6
3245,CA-2017-113355,12/1/2017,12/5/2017,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-CH-10002602,Furniture,Chairs,,317.058,3,0.3,-18.1176,1268.232
3246,US-2017-140907,12/10/2017,12/12/2017,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10004510,Technology,Accessories,,49.08,3,0,4.908,196.32
3247,US-2017-140907,12/10/2017,12/12/2017,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000060,Office Supplies,Storage,,324.9,5,0,38.988,1624.5
3248,US-2017-140907,12/10/2017,12/12/2017,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10000799,Office Supplies,Art,,18.24,3,0,5.2896,18.24
3249,CA-2016-159730,9/17/2016,9/21/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10004875,Furniture,Chairs,,113.888,2,0.2,9.9652,227.776
3250,CA-2016-159730,9/17/2016,9/21/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10002085,Technology,Phones,,105.584,2,0.2,7.9188,422.336
3251,CA-2016-157868,12/23/2016,12/29/2016,Standard Class,MC-17590,Matt Collister,Corporate,United States,Grand Rapids,Michigan,49505,Central,OFF-FA-10000992,Office Supplies,Fasteners,,24.85,7,0,11.6795,24.85
3252,CA-2017-119389,4/17/2017,4/19/2017,First Class,BG-11740,Bruce Geld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10001473,Furniture,Furnishings,,60.312,3,0.2,5.2773,60.312
3253,CA-2017-110373,10/27/2017,10/30/2017,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10003045,Office Supplies,Art,,7.056,3,0.2,2.205,7.056
3254,CA-2017-110373,10/27/2017,10/30/2017,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,60610,Central,TEC-PH-10001536,Technology,Phones,,27.184,2,0.2,2.0388,54.368
3255,CA-2016-155474,7/8/2016,7/14/2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10001580,Technology,Phones,,107.984,1,0.2,9.4486,539.92
3256,CA-2016-155474,7/8/2016,7/14/2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004209,Office Supplies,Binders,,19.296,3,0.2,6.03,57.888
3257,CA-2015-155453,8/9/2015,8/14/2015,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Jacksonville,Florida,32216,South,OFF-LA-10001613,Office Supplies,Labels,,4.608,2,0.2,1.6704,4.608
3258,US-2016-161844,12/9/2016,12/14/2016,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Franklin,Tennessee,37064,South,FUR-TA-10001676,Furniture,Tables,,79.974,3,0.4,-29.3238,239.922
3259,US-2016-161844,12/9/2016,12/14/2016,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Franklin,Tennessee,37064,South,OFF-BI-10003712,Office Supplies,Binders,,2.946,2,0.7,-2.0622,5.892
3260,US-2016-162103,11/13/2016,11/17/2016,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Highland Park,Illinois,60035,Central,OFF-BI-10000285,Office Supplies,Binders,,3.136,2,0.8,-4.704,12.544
3261,CA-2014-151554,11/14/2014,11/15/2014,First Class,CM-11815,Candace McMahon,Corporate,United States,Pasadena,Texas,77506,Central,OFF-PA-10004609,Office Supplies,Paper,,20.736,4,0.2,7.2576,103.68
3262,CA-2014-140662,11/17/2014,11/19/2014,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10001314,Technology,Accessories,,99.98,2,0,7.9984,499.9
3263,CA-2014-140662,11/17/2014,11/19/2014,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003395,Office Supplies,Paper,,733.95,7,0,352.296,733.95
3264,CA-2014-140662,11/17/2014,11/19/2014,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10001242,Office Supplies,Appliances,,241.44,3,0,72.432,724.32
3265,CA-2016-122518,3/4/2016,3/8/2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Miami,Florida,33180,South,OFF-LA-10001641,Office Supplies,Labels,,10.08,4,0.2,3.528,10.08
3266,US-2014-126571,10/11/2014,10/15/2014,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10003816,Office Supplies,Storage,,281.904,2,0.2,10.5714,1127.616
3267,US-2014-126571,10/11/2014,10/15/2014,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-EN-10002230,Office Supplies,Envelopes,,201.432,3,0.2,67.9833,402.864
3268,CA-2014-143840,5/22/2014,5/29/2014,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10002660,Technology,Phones,,135.98,2,0,33.995,407.94
3269,CA-2014-143840,5/22/2014,5/29/2014,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10003171,Technology,Phones,,44.95,1,0,12.586,224.75
3270,CA-2014-115980,7/15/2014,7/19/2014,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,57103,Central,TEC-AC-10003709,Technology,Accessories,,2.97,3,0,1.3068,11.88
3271,CA-2014-115980,7/15/2014,7/19/2014,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-FA-10000304,Office Supplies,Fasteners,,6.54,3,0,2.6814,26.16
3272,CA-2015-155145,12/27/2015,12/29/2015,Second Class,KN-16450,Kean Nguyen,Corporate,United States,Visalia,California,93277,West,TEC-AC-10003709,Technology,Accessories,,7.92,8,0,3.4848,23.76
3273,CA-2015-146038,2/9/2015,2/16/2015,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002774,Furniture,Chairs,,203.92,5,0.2,22.941,407.84
3274,CA-2017-133865,5/8/2017,5/12/2017,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Los Angeles,California,90032,West,TEC-CO-10001046,Technology,Copiers,,3359.952,6,0.2,1049.985,10079.856
3275,CA-2017-116358,11/2/2017,11/6/2017,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Overland Park,Kansas,66212,Central,OFF-FA-10003495,Office Supplies,Fasteners,,18.24,3,0,9.12,18.24
3276,CA-2017-116358,11/2/2017,11/6/2017,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Overland Park,Kansas,66212,Central,OFF-AR-10004685,Office Supplies,Art,,27.78,6,0,9.1674,83.34
3277,CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-AR-10004757,Office Supplies,Art,,22.96,7,0,7.5768,114.8
3278,CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,TEC-PH-10001615,Technology,Phones,,28.99,1,0,8.4071,115.96
3279,CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-PA-10003349,Office Supplies,Paper,,12.96,2,0,6.3504,25.92
3280,CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-AR-10000127,Office Supplies,Art,,22.96,7,0,6.6584,68.88
3281,CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-SU-10002881,Office Supplies,Supplies,,4164.05,5,0,83.281,12492.15
3282,US-2014-117170,9/17/2014,9/24/2014,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,27604,South,TEC-AC-10001109,Technology,Accessories,,47.984,2,0.2,13.1956,47.984
3283,US-2014-117170,9/17/2014,9/24/2014,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,27604,South,OFF-PA-10000682,Office Supplies,Paper,,4.624,1,0.2,1.6762,23.12
3284,CA-2014-159478,9/30/2014,10/6/2014,Standard Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000221,Furniture,Furnishings,,15.24,3,0,5.1816,15.24
3285,CA-2014-103702,9/12/2014,9/17/2014,Standard Class,AF-10885,Art Foster,Consumer,United States,Fairfield,Ohio,45014,East,OFF-BI-10002429,Office Supplies,Binders,,63.924,7,0.7,-46.8776,63.924
3286,CA-2017-150525,2/20/2017,2/25/2017,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,74403,Central,OFF-AR-10002375,Office Supplies,Art,,6.56,2,0,1.9024,6.56
3287,CA-2017-150525,2/20/2017,2/25/2017,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,74403,Central,OFF-AP-10000595,Office Supplies,Appliances,,13.11,3,0,3.4086,65.55
3288,CA-2015-157770,12/13/2015,12/15/2015,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592,West,TEC-PH-10001530,Technology,Phones,,494.376,3,0.2,49.4376,494.376
3289,CA-2015-157770,12/13/2015,12/15/2015,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592,West,OFF-BI-10000050,Office Supplies,Binders,,29.2,5,0.2,9.855,87.6
3290,CA-2015-157770,12/13/2015,12/15/2015,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592,West,TEC-AC-10001552,Technology,Accessories,,248.85,5,0,27.3735,746.55
3291,CA-2015-157770,12/13/2015,12/15/2015,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592,West,TEC-AC-10003399,Technology,Accessories,,36.24,1,0,15.2208,36.24
3292,CA-2016-167290,10/30/2016,11/4/2016,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Sterling Heights,Michigan,48310,Central,OFF-AR-10004078,Office Supplies,Art,,11.68,2,0,3.504,58.4
3293,CA-2014-106264,12/26/2014,12/30/2014,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024,West,OFF-SU-10002189,Office Supplies,Supplies,,11.91,3,0,0.1191,35.73
3294,CA-2014-106264,12/26/2014,12/30/2014,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024,West,FUR-FU-10001852,Furniture,Furnishings,,3.48,2,0,1.1136,6.96
3295,CA-2014-138023,8/15/2014,8/18/2014,First Class,KH-16510,Keith Herrera,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10003638,Office Supplies,Binders,,30.96,8,0.8,-52.632,123.84
3296,CA-2017-113418,10/1/2017,10/3/2017,First Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10035,East,TEC-MA-10002428,Technology,Machines,,1704.89,11,0,767.2005,5114.67
3297,US-2015-110569,5/23/2015,5/30/2015,Standard Class,EB-13870,Emily Burns,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001036,Office Supplies,Binders,,19.194,7,0.7,-12.796,95.97
3298,US-2015-110569,5/23/2015,5/30/2015,Standard Class,EB-13870,Emily Burns,Consumer,United States,Phoenix,Arizona,85023,West,OFF-AP-10004708,Office Supplies,Appliances,,121.792,4,0.2,13.7016,608.96
3299,CA-2017-136308,11/16/2017,11/16/2017,Same Day,MW-18235,Mitch Willingham,Corporate,United States,San Francisco,California,94122,West,TEC-MA-10000488,Technology,Machines,,1919.976,3,0.2,215.9973,3839.952
3300,US-2014-159926,11/18/2014,11/22/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003656,Office Supplies,Binders,,50.997,1,0.7,-40.7976,203.988
3301,US-2014-159926,11/18/2014,11/22/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10003656,Office Supplies,Storage,,76.792,1,0.2,-16.3183,76.792
3302,US-2014-159926,11/18/2014,11/22/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001128,Technology,Phones,,539.964,6,0.4,-107.9928,2699.82
3303,US-2014-159926,11/18/2014,11/22/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001473,Furniture,Furnishings,,60.312,3,0.2,5.2773,60.312
3304,US-2014-159926,11/18/2014,11/22/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004656,Office Supplies,Binders,,1.944,3,0.7,-1.4256,7.776
3305,CA-2014-104738,12/30/2014,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,OFF-EN-10004955,Office Supplies,Envelopes,,12.984,3,0.2,4.7067,25.968
3306,CA-2014-104738,12/30/2014,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,TEC-PH-10002468,Technology,Phones,,217.584,2,0.2,19.0386,435.168
3307,CA-2014-104738,12/30/2014,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,TEC-PH-10000576,Technology,Phones,,328.776,3,0.2,28.7679,328.776
3308,CA-2014-104738,12/30/2014,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,OFF-BI-10002160,Office Supplies,Binders,,2.286,3,0.8,-3.6576,11.43
3309,CA-2014-104738,12/30/2014,1/1/2015,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,TEC-AC-10003628,Technology,Accessories,,47.984,2,0.2,14.3952,191.936
3310,CA-2015-144386,11/5/2015,11/11/2015,Standard Class,GT-14635,Grant Thornton,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001116,Office Supplies,Binders,,25.344,6,0.2,8.8704,76.032
3311,CA-2016-111416,9/17/2016,9/22/2016,Standard Class,LW-17215,Luke Weiss,Consumer,United States,New York City,New York,10035,East,OFF-BI-10002026,Office Supplies,Binders,,232.4,5,0.2,78.435,232.4
3312,CA-2016-162747,3/20/2016,3/25/2016,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Gulfport,Mississippi,39503,South,FUR-FU-10003691,Furniture,Furnishings,,86.45,7,0,38.038,345.8
3313,US-2014-133130,9/27/2014,10/1/2014,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037,West,FUR-CH-10002602,Furniture,Chairs,,603.92,5,0.2,45.294,2415.68
3314,US-2014-133130,9/27/2014,10/1/2014,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037,West,OFF-PA-10000675,Office Supplies,Paper,,81.98,2,0,40.1702,409.9
3315,CA-2017-169978,12/24/2017,12/28/2017,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Oceanside,New York,11572,East,FUR-CH-10002602,Furniture,Chairs,,271.764,2,0.1,48.3136,271.764
3316,CA-2017-169978,12/24/2017,12/28/2017,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Oceanside,New York,11572,East,OFF-BI-10001900,Office Supplies,Binders,,14.376,3,0.2,4.8519,57.504
3317,CA-2017-161739,11/10/2017,11/15/2017,Second Class,EB-13750,Edward Becker,Corporate,United States,Round Rock,Texas,78664,Central,FUR-FU-10001468,Furniture,Furnishings,,341.96,5,0.6,-427.45,683.92
3318,CA-2015-165057,9/11/2015,9/15/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,92374,West,OFF-AR-10004648,Office Supplies,Art,,181.35,9,0,48.9645,181.35
3319,CA-2015-165057,9/11/2015,9/15/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,92374,West,OFF-LA-10003190,Office Supplies,Labels,,8.64,3,0,4.2336,34.56
3320,CA-2014-134551,12/20/2014,12/25/2014,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,OFF-AP-10004868,Office Supplies,Appliances,,43.512,7,0.2,3.8073,130.536
3321,CA-2014-134551,12/20/2014,12/25/2014,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10004287,Furniture,Chairs,,662.88,3,0.2,74.574,3314.4
3322,CA-2014-134551,12/20/2014,12/25/2014,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,OFF-PA-10002689,Office Supplies,Paper,,25.92,5,0.2,9.072,129.6
3323,CA-2015-120810,7/23/2015,7/27/2015,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10009,East,OFF-AP-10002892,Office Supplies,Appliances,,68.94,3,0,20.682,344.7
3324,CA-2015-120810,7/23/2015,7/27/2015,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10009,East,FUR-FU-10002253,Furniture,Furnishings,,128.82,3,0,50.2398,128.82
3325,CA-2014-165309,11/11/2014,11/15/2014,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001359,Office Supplies,Binders,,896.99,5,0.8,-1480.0335,3587.96
3326,CA-2014-165309,11/11/2014,11/15/2014,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001267,Office Supplies,Binders,,1.234,1,0.8,-1.9744,6.17
3327,CA-2014-165309,11/11/2014,11/15/2014,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10003582,Office Supplies,Art,,67.56,3,0.2,6.756,135.12
3328,CA-2014-165309,11/11/2014,11/15/2014,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10003724,Office Supplies,Paper,,21.72,5,0.2,7.8735,65.16
3329,CA-2014-165309,11/11/2014,11/15/2014,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10001033,Office Supplies,Paper,,262.336,8,0.2,95.0968,787.008
3330,CA-2014-165309,11/11/2014,11/15/2014,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10003505,Technology,Phones,,148.48,2,0.2,16.704,593.92
3331,CA-2014-165309,11/11/2014,11/15/2014,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10004959,Technology,Phones,,241.176,3,0.2,15.0735,241.176
3332,CA-2017-122595,12/14/2017,12/20/2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,TEC-AC-10000474,Technology,Accessories,,227.976,3,0.2,28.497,227.976
3333,CA-2017-122595,12/14/2017,12/20/2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10003095,Technology,Phones,,52.68,3,0.2,19.755,52.68
3334,CA-2017-122595,12/14/2017,12/20/2017,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10002963,Furniture,Furnishings,,2.032,1,0.6,-1.3208,6.096
3335,US-2017-109253,8/21/2017,8/22/2017,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,OFF-AR-10000203,Office Supplies,Art,,17.12,4,0,4.9648,51.36
3336,US-2017-109253,8/21/2017,8/22/2017,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,TEC-PH-10004667,Technology,Phones,,431.968,4,0.2,37.7972,431.968
